true_di,true_dd,mean_di,mean_dd,true_mean_diff_di,true_mean_diff_dd,min_di,max_di,range_di,avg_diff_di,min_dd,max_dd,range_dd,avg_diff_dd,num_candidates,alpha,beta,const,trial
1.0610685388970722,-0.10758031272380275,0.9884019061439876,-0.10758031272380275,0.0726666327530846,0.0,0.8130291461727047,1.2037153293392346,0.3906861831665299,0.1079595664311584,-0.10758031272380275,-0.10758031272380264,1.1102230246251565e-16,4.724353296277262e-19,4700,0.1,5.0,0.7004441336091196,0
1.0776947447000063,-0.11736555062550086,0.8512304899013918,-0.1173655506255009,0.22646425479861443,4.163336342344337e-17,0.5597191357346085,1.3810383134041293,0.8213191776695208,0.24837710341232197,-0.11736555062550091,-0.11736555062550091,0.0,5.551115123125783e-17,3300,0.1,5.0,0.6298931178337344,1
0.7492948427685786,0.8344963513740121,1.334441897165762,0.834496351374012,-0.5851470543971833,1.1102230246251565e-16,0.7061040811380594,2.43205070086221,1.7259466197241504,0.5853918582803005,0.8344963513740121,0.8344963513740121,0.0,0.0,2700,0.1,5.0,1.2695616196484083,2
0.5368350042174815,0.3893402188854893,1.1396826531170592,0.38934021888548925,-0.6028476488995776,5.551115123125783e-17,0.5005907985615001,2.417103218519577,1.916512419958077,0.6041693576841303,0.3893402188854893,0.38934021888548936,5.551115123125783e-17,4.996003610813204e-18,2500,0.1,5.0,1.2354295284580463,3
1.4772648818451737,0.5769330226868243,0.9570547097912733,0.5769330226868243,0.5202101720539004,0.0,0.4721760303828724,2.082232997676643,1.6100569672937706,0.5527058177841754,0.5769330226868243,0.5769330226868244,1.1102230246251565e-16,7.895644922187143e-17,5100,0.1,5.0,0.9334816959495378,4
0.9429377833375222,-0.5727645510413492,1.4030161378594994,-0.5727645510413494,-0.4600783545219772,2.220446049250313e-16,0.5263905991769663,2.9595563364726223,2.433165737295656,0.5278914110902962,-0.5727645510413494,-0.5727645510413492,2.220446049250313e-16,1.8762769116165145e-16,7500,0.1,5.0,1.5757342981159712,5
1.0479473651520814,0.1543804779216561,1.1058953826089495,0.15438047792165613,-0.05794801745686806,-2.7755575615628914e-17,0.7306754850326718,1.692550131307292,0.9618746462746202,0.18898364177545848,0.1543804779216561,0.1543804779216561,0.0,0.0,2809,0.1,5.0,0.9843829314923871,6
0.9090207853896601,0.2549752123867446,0.9734214540324043,0.25497521238674464,-0.06440066864274419,-5.551115123125783e-17,0.7939052709168892,1.172922188249551,0.37901691733266185,0.08394749838387229,0.2549752123867447,0.2549752123867448,1.1102230246251565e-16,1.3877787807814457e-16,2400,0.1,5.0,1.140828106834702,7
0.7538940287318343,-0.47859316980350963,1.3331445072095278,-0.47859316980350963,-0.5792504784776935,0.0,0.5942621248487969,3.130195628128819,2.535933503280022,0.6108178337822433,-0.47859316980350963,-0.47859316980350963,0.0,0.0,2835,0.1,5.0,1.199292811836265,8
0.45135816251692146,0.4500820630844105,1.3346242731177047,0.45008206308441057,-0.8832661106007833,-5.551115123125783e-17,0.2386739235439856,4.6072461887752505,4.368572265231265,0.9266072991743406,0.45008206308441046,0.45008206308441057,1.1102230246251565e-16,4.7580986769649563e-17,1274,0.1,5.0,0.7143755056634011,9
