true_di,true_dd,mean_di,mean_dd,true_mean_diff_di,true_mean_diff_dd,min_di,max_di,range_di,avg_diff_di,min_dd,max_dd,range_dd,avg_diff_dd,num_candidates,alpha,beta,const,trial
0.9344864144302446,-0.11221806536267093,0.9066557107152724,-0.1122180653626709,0.027830703714972205,-2.7755575615628914e-17,0.8489876156823939,0.9665671963227069,0.11757958064031304,0.031195667407125382,-0.11221806536267093,-0.11221806536267082,1.1102230246251565e-16,3.3306690738754695e-17,3200,1.0,1.0,-4.73112038951682e-17,0
1.8706608986549103,0.673115999529277,1.2486561639721534,0.6731159995292771,0.6220047346827569,-1.1102230246251565e-16,0.4820516450790467,2.83291844920271,2.350866804123663,0.7666621406390017,0.6731159995292769,0.6731159995292769,0.0,1.1102230246251565e-16,1800,1.0,1.0,0.0,1
0.4695550067646777,-0.10093471521193736,0.31047299713512727,-0.1009347152119371,0.15908200962955044,-2.636779683484747e-16,0.08819162586204851,0.6632235742556493,0.5750319483936007,0.17498256702193893,-0.10093471521193714,-0.10093471521193709,5.551115123125783e-17,2.379892972999671e-16,846,1.0,1.0,0.0,2
1.4038513996022841,0.4299476169383187,1.5040773372641822,0.4299476169383187,-0.10022593766189813,0.0,0.5446173119759832,10.318533100473422,9.773915788497439,0.6972553309169012,0.4299476169383187,0.4299476169383187,0.0,0.0,340,1.0,1.0,1.5857003697700785e-16,3
1.0580609330744486,-0.05663051025758009,1.0351495531166985,-0.056630510257580105,0.022911379957750055,1.3877787807814457e-17,0.8789581285830008,1.2177481072720888,0.338789978689088,0.07826699631529827,-0.05663051025758009,-0.05663051025758009,0.0,0.0,2400,1.0,1.0,9.735003626318592e-17,4
1.2008753297981303,-0.2002608080269121,1.0488854487815622,-0.20026080802691212,0.15198988101656807,2.7755575615628914e-17,0.7943865857368512,1.3561404561652524,0.5617538704284012,0.17084404040601925,-0.2002608080269121,-0.2002608080269121,0.0,0.0,10000,1.0,1.0,0.0,5
0.9837107864440644,-0.019534385411916877,0.8382575566595356,-0.019534385411916884,0.1454532297845288,6.938893903907228e-18,0.6503519347949855,1.0736005068153829,0.42324857202039734,0.14970155793297288,-0.019534385411916988,-0.019534385411916877,1.1102230246251565e-16,8.881784197001253e-18,10000,1.0,1.0,1.6417113880255407e-16,6
1.060008878611862,-0.5726223159082546,1.0185185293090022,-0.5726223159082549,0.041490349302859775,2.220446049250313e-16,0.34407584500176436,2.3604943558524143,2.01641851085065,0.32233835686177564,-0.5726223159082546,-0.5726223159082546,0.0,0.0,5400,1.0,1.0,-5.383016491636363e-17,7
0.8944453612927068,-0.011649896015812566,0.8200806205132094,-0.011649896015812525,0.0743647407794974,-4.163336342344337e-17,0.6474277563137346,1.0169180693897422,0.36949031307600755,0.09115626458992036,-0.011649896015812566,-0.011649896015812455,1.1102230246251565e-16,4.379213041577006e-17,9900,1.0,1.0,-5.4356197169907414e-17,8
1.245986734506102,-0.017657489541706484,1.1394287923439548,-0.017657489541706484,0.1065579421621472,0.0,0.5003995114818388,2.4219481913116705,1.9215486798298316,0.31738844691267215,-0.017657489541706484,-0.017657489541706484,0.0,0.0,7900,1.0,1.0,0.0,9
1.3892044388374953,0.6249841329597101,1.160732137114718,0.6249841329597102,0.22847230172277744,-1.1102230246251565e-16,0.46333609709919255,2.428381750907274,1.9650456538080814,0.3953593060181925,0.6249841329597101,0.6249841329597101,0.0,0.0,10000,1.0,1.0,2.2204460492503128e-16,10
0.3246077609192209,-0.8741431961749635,1.4818782180144243,-0.8741431961749633,-1.1572704570952035,-2.220446049250313e-16,0.056321252315452985,5.243086231521527,5.186764979206075,1.196603270840542,-0.8741431961749635,-0.8741431961749634,1.1102230246251565e-16,2.2204460492503132e-17,10000,1.0,1.0,0.0,11
0.7236364901862287,-0.4201312241868233,0.8136445573329515,-0.42013122418682336,-0.09000806714672283,5.551115123125783e-17,0.5901687931687705,1.1017207431273086,0.5115519499585381,0.11208069380622612,-0.42013122418682347,-0.42013122418682336,1.1102230246251565e-16,5.662137425588298e-17,5700,1.0,1.0,-1.4101623660864862e-16,12
1.0602064782645666,-0.3481386736425269,1.006424391821125,-0.3481386736425269,0.05378208644344151,0.0,0.5087184992756358,1.7059993834631186,1.197280884187483,0.24888463427183646,-0.3481386736425269,-0.3481386736425269,0.0,0.0,10000,1.0,1.0,-3.949563043324684e-17,13
1.8236418089389352,0.3253666600871694,1.062857719691396,0.3253666600871696,0.7607840892475393,-1.6653345369377348e-16,0.2990481607337087,3.526205198959295,3.2271570382255863,0.8680596093486324,0.3253666600871695,0.3253666600871695,0.0,1.1102230246251565e-16,3700,1.0,1.0,1.8298000803149591e-16,14
0.5878632361027581,0.506909126280968,1.039206860909162,0.506909126280968,-0.4513436248064039,0.0,0.37424103043563467,2.234075283163559,1.8598342527279244,0.47683077133110896,0.5069091262809678,0.506909126280968,1.1102230246251565e-16,9.142445254956724e-17,9200,1.0,1.0,6.638224025810706e-17,15
0.8199847069104478,0.44481446396938784,1.3893295799507261,0.44481446396938756,-0.5693448730402784,2.7755575615628914e-16,0.32298714647772997,3.656798737138012,3.3338115906602823,0.6891592224730679,0.4448144639693876,0.4448144639693877,5.551115123125783e-17,2.1371793224034264e-16,10000,1.0,1.0,8.254247220805204e-17,16
1.1362240524460177,0.38722504062054797,1.208721031234636,0.38722504062054786,-0.07249697878861827,1.1102230246251565e-16,0.7196362713597769,1.961152327887369,1.2415160565275922,0.2625747197302528,0.38722504062054797,0.38722504062054797,0.0,0.0,5700,1.0,1.0,0.0,17
2.768638769104832,0.8891155012011438,1.298987487148264,0.8891155012011436,1.469651281956568,2.220446049250313e-16,0.07882625266937637,4.84567590465566,4.766849651986283,1.5488904198130165,0.8891155012011438,0.8891155012011438,0.0,0.0,10000,1.0,1.0,0.0,18
0.5869996725180894,0.8306193990808849,1.0972371064226856,0.8306193990808848,-0.5102374339045962,1.1102230246251565e-16,0.35664385390208786,3.607562807601829,3.2509189536997414,0.5354484647330919,0.8306193990808849,0.8306193990808849,0.0,0.0,4148,1.0,1.0,0.0,19
1.2172247240479144,0.18216353325542822,0.9995717502708299,0.18216353325542856,0.21765297377708448,-3.3306690738754696e-16,0.749315788133433,1.3176587516984113,0.5683429635649783,0.22374958979279772,0.18216353325542844,0.18216353325542856,1.1102230246251565e-16,3.2095538348254528e-16,2640,1.0,1.0,-6.336153368278029e-17,20
0.7789528013191479,0.24333513630333836,0.8598477569579153,0.2433351363033384,-0.08089495563876736,-2.7755575615628914e-17,0.7063068090077866,1.0269375213939298,0.32063071238614316,0.09627857281353716,0.2433351363033382,0.24333513630333842,2.220446049250313e-16,2.011657838649164e-17,6700,1.0,1.0,0.0,21
1.277249534227445,-0.28237099675138394,1.0004819924101263,-0.2823709967513839,0.2767675418173188,-5.551115123125783e-17,0.6066621816393656,1.5205831360181388,0.9139209543787732,0.30667602216333345,-0.282370996751384,-0.2823709967513838,2.220446049250313e-16,8.129837437967559e-17,3074,1.0,1.0,-3.1039725844759486e-17,22
1.2110067070397361,-0.39784036664815003,0.8956081107028114,-0.3978403666481501,0.3153985963369247,5.551115123125783e-17,0.44637918309209784,1.591862894610537,1.1454837115184393,0.34133068904768077,-0.39784036664815015,-0.39784036664815003,1.1102230246251565e-16,1.0556218922665422e-16,6100,1.0,1.0,0.0,23
0.910368284052339,0.7742348021663013,0.9571159828334773,0.7742348021663013,-0.04674769878113827,0.0,0.31877658600476916,3.133937503605691,2.8151609176009216,0.3539933380840927,0.7742348021663013,0.7742348021663014,1.1102230246251565e-16,3.1086244689504384e-18,4500,1.0,1.0,9.340601121201523e-17,24
0.39458690899267107,-0.4087288901779718,0.3843713732482549,-0.4087288901779719,0.010215535744416193,1.1102230246251565e-16,0.30410710662363927,0.47571698692737757,0.1716098803037383,0.04446789621139307,-0.4087288901779718,-0.4087288901779718,0.0,0.0,700,1.0,1.0,-4.020826876543127e-17,25
